artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Susumu Yokota'],[49163],0.241,0.254,0.0378,138.97,-17.03,1,6,0.994,0.88,0.0639,0.0416,0,278693,45,1999,7/21/1999,TOBIUME
['The Chemical Brothers'],[67631],0.632,0.92,0.363,127.001,-4.976,1,2,0.119,0.508,0.114,0.0531,0,290493,65,1999,1/1/1999,Hey Boy Hey ****
['The Chemical Brothers'],[67631],0.252,0.872,0.399,126.938,-3.752,1,8,0.00912,8.79E-06,0.109,0.0777,0,236360,57,1999,1/1/1999,Let Forever Be
['Underworld'],[807949],0.63,0.596,0.882,139.991,-11.2,0,5,0.206,0.771,0.125,0.0379,0,417853,51,1999,3/1/1999,Jumbo
['Air'],[607202],0.463,0.188,0.0504,130.061,-14.995,0,1,0.944,0.973,0.234,0.0296,0,161500,44,2000,2/25/2000,Highschool Lover
['Air'],[607202],0.33,0.423,0.117,143.086,-10.504,0,7,0.265,0.731,0.347,0.0279,0,211500,60,2000,2/25/2000,Playground Love
['Amon Tobin'],[24329],0.575,0.637,0.122,136.025,-8.874,0,1,0.0792,0.911,0.384,0.0348,0,337507,43,2000,5/16/2000,Slowly
['Blue States'],[56193],0.706,0.52,0.354,108.994,-7.496,0,8,0.566,0.857,0.158,0.029,0,304333,44,2000,9/3/2000,Your ****
['Boards of Canada'],[758999],0.636,0.253,0.0427,98.541,-14.707,0,7,0.44,0.873,0.0866,0.0385,0,367480,43,2000,11/27/2000,In A Beautiful Place Out In The Country
['Bonobo'],[95176],0.551,0.327,0.0391,152.011,-16.399,1,10,0.784,0.936,0.112,0.0352,0,278347,39,2000,7/25/2000,Terrapin
['Bonobo'],[95176],0.426,0.572,0.279,111.034,-12.423,0,6,0.251,0.883,0.105,0.0443,0,395147,36,2000,7/25/2000,Silver
['Bonobo'],[95176],0.644,0.432,0.0863,87.029,-10.91,0,10,0.755,0.718,0.273,0.0363,0,318600,35,2000,7/25/2000,The Plug
['Broadcast'],[937150],0.576,0.675,0.366,114.863,-9.088,1,2,0.000512,0.0725,0.0652,0.0289,0,197107,53,2000,3/20/2000,Come On Let's Go
['Broadcast'],[937150],0.212,0.216,0.0774,80.37,-18.373,1,0,0.952,0.804,0.107,0.0426,0,192000,47,2000,3/20/2000,Echo's Answer
['Enigma'],[150048],0.617,0.922,0.314,114.986,-8.565,0,11,0.00422,0.206,0.173,0.0583,0,230600,53,2000,2000,Modern Crusaders
['Enigma'],[150048],0.572,0.747,0.424,140.057,-9.941,0,1,0.139,0.354,0.208,0.0432,0,238760,51,2000,2000,Gravity Of Love
['Freestyle'],[196370],0.607,0.368,0.306,69.994,-11.425,0,9,0.643,0,0.136,0.0288,0,285720,51,2000,3/25/2000,This Time
['Gas'],[158888],0.0748,0.041,0.426,82.531,-18.582,1,5,0.924,0.948,0.089,0.0405,0,311560,41,2000,2000,Pop *
['Gas'],[158888],0.479,0.744,0.714,119.463,-15.271,1,8,0.499,0.845,0.155,0.0352,0,591093,41,2000,2000,Pop 4
['Groove Armada'],[942335],0.697,0.514,0.449,136.071,-8.626,1,8,0.0301,0.535,0.212,0.0286,0,393640,61,2000,2/22/2000,At the River
['Lemon Jelly'],[241650],0.691,0.522,0.256,113.001,-9.969,0,10,0.544,0.912,0.109,0.0286,0,401333,45,2000,10/23/2000,In the Bath
['Lemon Jelly'],[241650],0.64,0.867,0.413,174.711,-7.93,1,7,0.322,0.611,0.0688,0.0579,0,322133,54,2000,10/23/2000,The Staunton Lick
['Lemon Jelly'],[241650],0.572,0.745,0.718,186.006,-8.208,1,5,0.0535,0.043,0.317,0.0521,0,405867,54,2000,10/23/2000,A Tune for ****
['Mirwais'],[499745],0.708,0.644,0.578,104.985,-5.991,0,0,0.00713,0.754,0.0506,0.0462,0,218107,46,2000,4/20/2000,Disco Science
['Moloko'],[487614],0.682,0.743,0.546,127.962,-10.644,0,9,0.35,0.000129,0.277,0.165,0,318280,55,2000,10/31/2000,The Time Is Now
['Moodymann'],[587631],0.735,0.641,0.481,113.402,-11.343,1,6,0.00135,0.89,0.228,0.0959,0,264360,49,2000,1/1/2000,Don鈥檛 You Want My Love
['Morcheeba'],[597736],0.61,0.807,0.689,112.031,-4.997,1,5,0.0769,2.64E-06,0.376,0.0305,0,214720,58,2000,7/10/2000,Rome Wasn't Built in a Day
['The Avalanches'],[43572],0.53,0.77,0.43,105.029,-7.401,0,6,0.0968,0.0388,0.186,0.0669,0,210080,40,2000,1/1/2000,Electricity
['The Avalanches'],[43572],0.535,0.762,0.573,71.651,-8.821,1,5,0.129,0.0622,0.437,0.0391,0,202293,37,2000,1/1/2000,Two Hearts In 3/4 Time
['The Avalanches'],[43572],0.613,0.947,0.372,102.816,-8.772,1,0,0.035,0.000549,0.346,0.19,0,139947,37,2000,1/1/2000,Stay Another Season
['The Avalanches'],[43572],0.595,0.979,0.501,105.19,-5.946,0,1,0.0541,5.86E-05,0.323,0.148,0,261960,36,2000,1/1/2000,Radio
['The Avalanches'],[43572],0.599,0.7,0.343,110.938,-7.951,0,7,0.0204,0.444,0.911,0.0468,0,262853,35,2000,1/1/2000,A Different Feeling
['The Avalanches'],[43572],0.681,0.909,0.554,111.894,-7.984,0,10,0.0976,0.000674,0.876,0.0624,0,235333,35,2000,1/1/2000,Close To You
['The Avalanches'],[43572],0.516,0.916,0.478,102.779,-7.255,1,7,0.237,0,0.636,0.0644,0,261000,56,2000,1/1/2000,Since I Left You
['The Avalanches'],[43572],0.711,0.905,0.437,98.931,-7.459,1,6,0.122,0.000166,0.395,0.218,0,288347,53,2000,1/1/2000,Frontier Psychiatrist
['Thievery Corporation'],[586798],0.752,0.703,0.537,118.009,-9.087,0,2,0.0699,0.876,0.0858,0.0372,0,217773,35,2000,8/9/2000,Shadows of Ourselves
['Thievery Corporation'],[586798],0.649,0.367,0.456,136.043,-12.948,0,10,0.351,0.0584,0.171,0.0554,0,191000,35,2000,8/9/2000,Le Monde
['Thievery Corporation'],[586798],0.64,0.741,0.423,95.003,-6.932,0,4,0.091,0.558,0.102,0.0458,0,322867,34,2000,8/9/2000,Indra
['Thievery Corporation'],[586798],0.808,0.837,0.653,92.002,-6.583,0,9,0.238,0.86,0.0624,0.046,0,286906,51,2000,8/9/2000,Lebanese Blonde
['A*Teens'],[2960510],0.701,0.922,0.933,122.018,-3.465,1,9,0.117,0.0126,0.321,0.034,0,197387,50,2001,1/1/2001,Upside Down
['Air'],[607202],0.608,0.514,0.313,139.647,-4.782,1,8,0.23,0.226,0.052,0.0451,0,337533,53,2001,5/28/2001,The ********
['Aphex Twin'],[493848],0.338,0.000982,0.0776,93.066,-28.82,1,8,0.977,0.239,0.0966,0.0465,0,205187,44,2001,10/22/2001,******
['Aphex Twin'],[493848],0.558,0.0259,0.37,157.811,-30.016,1,8,0.996,0.871,0.0969,0.0458,0,125520,64,2001,10/22/2001,Avril ****
['Basement Jaxx'],[142249],0.713,0.829,0.844,126.853,-4.171,1,2,0.00769,0.00203,0.139,0.0491,0,217493,55,2001,6/25/2001,Romeo
['Basement Jaxx'],[142249],0.603,0.92,0.401,127.868,-4.828,1,0,7.17E-05,0.11,0.222,0.0299,0,285533,47,2001,6/25/2001,Where's Your Head At
['Daft Punk'],[667669],0.814,0.73,0.646,123.494,-8.876,0,6,0.0392,0.00333,0.343,0.149,0,226413,48,2001,10/13/2001,"Harder, Better, Faster, Stronger"
['Daft Punk'],[667669],0.611,0.697,0.476,122.752,-8.618,1,2,0.0193,0,0.332,0.133,0,320357,75,2001,3/7/2001,One More Time
['Daft Punk'],[667669],0.817,0.716,0.692,123.475,-8.898,0,6,0.0427,0.00263,0.358,0.144,0,224693,71,2001,3/7/2001,"Harder, Better, Faster, Stronger"
['Daft Punk'],[667669],0.875,0.475,0.384,99.958,-12.673,0,9,0.44,0.72,0.046,0.0986,0,232667,68,2001,3/7/2001,********* About Us
['Daft Punk'],[667669],0.644,0.664,0.53,124.726,-8.398,1,9,0.0481,0.862,0.342,0.0333,0,301373,64,2001,3/7/2001,Digital Love
['Daft Punk'],[667669],0.874,0.437,0.963,117.79,-10.234,0,1,0.00135,0.0296,0.0293,0.0706,0,240173,60,2001,3/7/2001,Face to Face
['Daft Punk'],[667669],0.604,0.687,0.119,106.896,-13.928,0,9,0.479,0.95,0.104,0.045,0,345187,63,2001,3/7/2001,Veridis Quo
['Daft Punk'],[667669],0.669,0.743,0.279,119.882,-11.488,1,7,0.282,0.803,0.309,0.0494,0,227867,61,2001,3/7/2001,Voyager
['Daft Punk'],[667669],0.624,0.911,0.135,122.902,-7.482,1,7,0.328,0.861,0.0727,0.0524,0,212547,59,2001,3/7/2001,Aerodynamic
['Daft Punk'],[667669],0.696,0.75,0.937,124.048,-8.503,0,5,0.0035,0.922,0.0889,0.0721,0,211640,55,2001,3/7/2001,Crescendolls
['Daft Punk'],[667669],0.619,0.739,0.675,140.875,-8.204,0,11,0.00405,0.00346,0.102,0.0792,0,237800,54,2001,3/7/2001,Superheroes
['Daft Punk'],[667669],0.491,0.186,0.457,119.881,-29.512,1,0,0.845,0.916,0.109,0.0321,0,104467,53,2001,3/7/2001,***********
['Daft Punk'],[667669],0.653,0.869,0.515,125.202,-9.393,1,8,0.00445,0.398,0.334,0.216,0,201800,53,2001,3/7/2001,High Life
['Daft Punk'],[667669],0.535,0.558,0.215,109.69,-10.756,1,6,0.00461,0.824,0.0821,0.0741,0,206867,51,2001,3/7/2001,Short Circuit
['Daft Punk'],[667669],0.691,0.582,0.512,127.02,-10.165,0,5,0.00212,0,0.177,0.301,0,600293,52,2001,3/7/2001,Too Long
['Enigma'],[150048],0.614,0.939,0.327,114.988,-7.501,0,11,0.00437,0.225,0.529,0.0704,0,233533,44,2001,1/1/2001,Modern Crusaders
['Enigma'],[150048],0.588,0.644,0.49,95.647,-9.547,1,7,0.0928,0.0472,0.092,0.0338,0,255533,58,2001,1/1/2001,Sadeness
['Fatboy Slim'],[133719],0.519,0.993,0.85,140.107,-5.316,1,5,1.94E-05,0.0778,0.849,0.0461,0,207400,37,2001,1/1/2001,"Because We Can - From ""Moulin Rouge"" Soundtrack"
['Groove Armada'],[942335],0.731,0.427,0.507,82.208,-10.466,0,5,0.00681,0.00567,0.161,0.0589,0,391000,52,2001,7/11/2001,Suntoucher
['Groove Armada'],[942335],0.743,0.798,0.928,128.968,-8.263,1,9,0.00346,0.00131,0.259,0.0557,0,360427,62,2001,7/11/2001,Superstylin'
['Groove Armada'],[942335],0.473,0.867,0.153,94.091,-8.824,0,2,0.00877,0.688,0.0571,0.158,0,300267,59,2001,7/11/2001,My Friend
['Koop'],[776406],0.629,0.621,0.591,114.992,-7.313,0,5,0.468,0.000192,0.131,0.0286,0,227520,52,2001,1/1/2001,Summer Sun
['Koop'],[776406],0.487,0.491,0.435,144.287,-12.063,1,2,0.595,0.147,0.113,0.0279,0,186880,49,2001,1/1/2001,Waltz for Koop
['Quantic'],[314923],0.408,0.848,0.258,165.93,-9.797,1,1,0.00563,0.922,0.128,0.0328,0,223013,45,2001,6/19/2001,Time Is the Enemy
['Roger Sanchez'],[302774],0.611,0.817,0.447,127.997,-10.027,1,3,0.000247,0.142,0.144,0.0308,0,452907,43,2001,7/30/2001,Another Chance
['R枚yksopp'],[293969],0.865,0.384,0.852,122.48,-11.953,1,10,0.024,0.434,0.0682,0.0577,0,219560,48,2001,8/22/2001,Remind Me
['R枚yksopp'],[293969],0.827,0.518,0.909,122.477,-10.018,0,7,0.0793,0.331,0.101,0.046,0,216667,40,2001,8/22/2001,Remind Me - Radio Edit
['R枚yksopp'],[293969],0.715,0.807,0.458,104.016,-10.402,0,10,0.0294,0.828,0.442,0.0515,0,249360,36,2001,8/22/2001,So Easy
['R枚yksopp'],[293969],0.68,0.849,0.806,106.486,-5.295,1,6,0.00746,0.0694,0.108,0.0444,0,218320,41,2001,8/22/2001,Eple
['Squarepusher'],[158849],0.347,0.143,0.0396,90.091,-16.349,1,1,0.949,0.921,0.094,0.0336,0,79173,45,2001,2001,Tommib
['The Crystal Method'],[136124],0.522,0.933,0.679,181.957,-4.086,1,1,0.000113,0.724,0.112,0.0544,1,255093,45,2001,2001,Name Of The Game
['Tim Hecker'],[930651],0.196,0.0236,0.0894,134.596,-25.493,0,5,0.528,0.0845,0.289,0.0429,0,208040,44,2001,11/20/2001,Boreal Kiss Pt. *
['Tool'],[1340026],0.236,0.971,0.0227,109.04,-12.596,1,6,0.328,0.00119,0.914,0.104,0,161173,46,2001,5/15/2001,Faaip De Oiad
['Tool'],[1340026],0.567,0.714,0.191,107.438,-8.512,0,9,0.0012,0.42,0.186,0.0302,0,403533,68,2001,5/15/2001,Schism
['Tool'],[1340026],0.387,0.678,0.368,172.641,-8.399,1,0,0.00108,0.872,0.101,0.0817,0,562707,63,2001,5/15/2001,Lateralus
['Tool'],[1340026],0.314,0.93,0.294,100.935,-6.237,1,9,2.01E-05,0.501,0.139,0.105,0,363680,62,2001,5/15/2001,Parabola
['Tool'],[1340026],0.456,0.795,0.309,96.045,-7.408,1,2,0.000159,0.842,0.269,0.0363,0,515080,60,2001,5/15/2001,The Grudge
['Tool'],[1340026],0.457,0.524,0.389,110.711,-9.774,0,9,0.00152,0.759,0.102,0.0334,0,433920,57,2001,5/15/2001,The Patient
['Tool'],[1340026],0.344,0.717,0.275,99.078,-9.427,1,9,9.42E-05,0.794,0.0663,0.0637,0,487547,56,2001,5/15/2001,Ticks & Leeches
['Tool'],[1340026],0.355,0.0497,0.0757,79.872,-24.949,1,4,0.544,0.301,0.0897,0.0412,0,184573,57,2001,5/15/2001,Parabol
['Tool'],[1340026],0.683,0.228,0.193,117.173,-18.027,1,9,0.061,0.845,0.114,0.0451,0,286267,55,2001,5/15/2001,Disposition
['Tool'],[1340026],0.357,0.662,0.559,90.386,-10.257,1,7,0.00349,0.742,0.105,0.0406,0,667960,54,2001,5/15/2001,Reflection
['Tool'],[1340026],0.106,0.0449,0.0699,146.711,-26.389,1,2,0.143,0.845,0.413,0.0382,0,64293,51,2001,5/15/2001,Eon **** Apocalypse
['Tool'],[1340026],0.26,0.0112,0.0379,80.305,-36.756,0,0,0.799,0.994,0.1,0.0317,0,72680,50,2001,5/15/2001,Mantra
['Tool'],[1340026],0.284,0.824,0.479,106.37,-9.289,0,9,1.14E-05,0.844,0.125,0.0593,0,395907,50,2001,5/15/2001,Triad
['Tricky'],[25462],0.705,0.872,0.347,94.884,-6.142,1,0,0.0122,0.0549,0.126,0.0899,0,283627,41,2001,1/1/2001,Excess
['Zero 7'],[696668],0.552,0.554,0.451,101.319,-8.703,1,6,0.0338,0.594,0.127,0.027,0,317400,49,2001,2001,Give It Away
['Zero 7'],[696668],0.561,0.33,0.378,79.01,-13.51,1,5,0.76,0.134,0.106,0.0268,0,271520,62,2001,2001,In The Waiting Line
['A*Teens'],[2960510],0.647,0.814,0.784,117.979,-9.377,1,11,0.0105,0.00361,0.366,0.0429,0,187507,48,2002,1/1/2002,"Can't Help Falling In Love - From ""Lilo & ****************** Version"
['Aim'],[604090],0.771,0.492,0.601,85.987,-8.568,1,0,0.147,0.638,0.1,0.0532,0,263280,53,2002,2002,Good Disease
['Boards of Canada'],[758999],0.542,0.799,0.116,99.976,-11.021,1,2,0.0682,0.932,0.461,0.0414,0,321453,46,2002,2/19/2002,Music Is Math
['Boards of Canada'],[758999],0.0785,0.0822,0.218,179.913,-27.857,0,8,0.954,0.857,0.11,0.0337,0,68573,45,2002,2/19/2002,Over The Horizon Radar
['Boards of Canada'],[758999],0.667,0.73,0.207,147.324,-10.049,0,1,0.000992,0.536,0.34,0.0421,0,260467,44,2002,2/19/2002,****
['Boards of Canada'],[758999],0.418,0.686,0.547,75.241,-8.658,1,5,0.00177,0.0176,0.863,0.035,0,235493,41,2002,2/19/2002,Dawn Chorus
['Casino Versus Japan'],[801615],0.609,0.366,0.49,75.008,-14.752,1,1,0.774,0.951,0.219,0.0532,0,299040,41,2002,2002,Aquarium
['David Guetta'],[213561],0.593,0.836,0.406,127.087,-4.774,0,10,7.37E-05,0,0.117,0.0463,0,216893,52,2002,6/10/2002,Love Don't Let Me Go
['Dirty Vegas'],[789754],0.763,0.645,0.593,126.967,-10.608,1,0,0.118,0.00283,0.306,0.0455,0,222800,45,2002,2002,Days Go By - Radio Edit
['Dirty Vegas'],[789754],0.786,0.853,0.309,126.99,-8.274,0,9,0.0499,0.0872,0.35,0.0688,0,432147,50,2002,2002,Days Go By
['DJ Shadow'],[949820],0.699,0.909,0.691,171.877,-6.72,0,5,0.13,0.000195,0.34,0.236,0,232533,60,2002,1/1/2002,Six Days - Remix
['Ladytron'],[780948],0.642,0.794,0.785,119.55,-7.908,1,8,6.98E-05,0.348,0.146,0.0309,0,277867,45,2002,2002,Seventeen
['Lemon Jelly'],[241650],0.633,0.892,0.584,104.979,-7.921,1,4,0.0856,0.431,0.215,0.0287,0,422827,49,2002,10/7/2002,***** Walk
['Lemon Jelly'],[241650],0.599,0.789,0.602,134.021,-6.538,1,4,0.234,0.894,0.381,0.0263,0,426173,50,2002,10/7/2002,Ramblin' Man
['Moby'],[477116],0.438,0.457,0.0504,91.725,-8.314,0,11,0.17,0.648,0.0858,0.0332,0,192693,40,2002,5/2/2002,One Of These Mornings
['Moby'],[477116],0.511,0.782,0.538,100.015,-7.934,0,9,0.00112,0.000858,0.11,0.057,0,237640,50,2002,5/2/2002,Extreme Ways
['Moby'],[477116],0.58,0.702,0.262,104.97,-6.643,1,4,0.012,0.0181,0.302,0.0458,0,242520,46,2002,5/2/2002,In This World
['Moby'],[477116],0.623,0.569,0.368,112.039,-8.434,1,2,0.0461,0.638,0.183,0.0267,0,273213,42,2002,5/2/2002,We Are All Made Of Stars
['M煤m'],[811395],0.673,0.447,0.19,123.999,-13.862,1,2,0.909,0.933,0.0574,0.0318,0,319760,40,2002,5/20/2002,We Have a Map of the Piano
['M煤m'],[811395],0.472,0.528,0.214,180.077,-13.356,1,0,0.735,0.384,0.0994,0.0409,0,291400,39,2002,5/20/2002,Green ***** of Tunnel
['Nightmares on Wax'],[869417],0.764,0.521,0.512,174.009,-11.174,1,7,0.00232,0.000411,0.0751,0.0937,0,332853,50,2002,9/2/2002,70s 80s
['Paul Oakenfold'],[749222],0.556,0.944,0.341,128.012,-5.556,0,1,0.00154,0.0295,0.209,0.0296,0,253933,51,2002,2002,Ready Steady Go - Extended Mix
['Peaches'],[752770],0.905,0.945,0.944,131.597,-2.63,1,4,0.0354,0.00529,0.0707,0.137,1,250693,53,2002,10/8/2002,**** the Pain Away
['Quantic'],[314923],0.745,0.916,0.898,115.989,-6.891,0,5,0.00478,0.811,0.037,0.0549,0,284693,38,2002,6/25/2002,Transatlantic
['Scooter'],[253076],0.523,0.888,0.534,144.021,-8.715,0,6,0.00112,0.0692,0.46,0.0359,0,234933,64,2002,11/4/2002,The Logical Song
['The Chemical Brothers'],[67631],0.492,0.956,0.36,126.968,-4.186,1,5,0.00892,0.872,0.288,0.0472,0,387173,53,2002,1/1/2002,Star Guitar
['Thievery Corporation'],[586798],0.74,0.589,0.893,91.997,-5.33,0,10,0.324,0.00785,0.108,0.0368,0,230267,48,2002,2002,The Richest Man In Babylon
['Thievery Corporation'],[586798],0.515,0.336,0.327,152.405,-9.812,1,9,0.635,0.514,0.0637,0.0286,0,250360,46,2002,2002,Heaven's Gonna Burn Your Eyes
['Thievery Corporation'],[586798],0.692,0.602,0.852,91.989,-8.124,1,0,0.129,0.781,0.0983,0.0343,0,225440,45,2002,2002,Un Simple Histoire - A Simple Story
['Thievery Corporation'],[586798],0.73,0.9,0.916,91.402,-5.41,0,11,0.344,0.46,0.0726,0.0491,0,268507,44,2002,2002,The State Of The Union
['Thievery Corporation'],[586798],0.6,0.432,0.276,71.974,-9.673,0,4,0.191,0.0471,0.114,0.05,0,236960,53,2002,2002,Until The Morning
['Thievery Corporation'],[586798],0.698,0.832,0.951,90.479,-6.473,0,5,0.0253,0.947,0.0812,0.0343,0,226133,51,2002,2002,All That We Perceive
['Various Artists'],[258947],0.596,0.67,0.78,93.355,-6.96,0,3,0.142,0,0.119,0.337,1,255333,39,2002,2002,N Luv Wit My Money
['Aim'],[604090],0.883,0.812,0.667,103.477,-6.367,0,9,0.0236,0.719,0.291,0.0945,0,311480,52,2003,2003,Let the Funk Ride
['Basement Jaxx'],[142249],0.571,0.968,0.313,154.07,-3.092,1,5,0.0649,3.07E-06,0.592,0.162,0,282307,50,2003,10/20/2003,Good Luck
['Benny Benassi'],[791609],0.854,0.61,0.376,130.006,-3.606,0,9,0.146,0.111,0.0867,0.116,0,192321,36,2003,9/9/2003,Satisfaction - Radio Edit
['Benny Benassi'],[791609],0.793,0.698,0.339,130.017,-3.626,1,11,0.163,0.145,0.0745,0.104,0,285571,68,2003,5/23/2003,Satisfaction (Isak Original Extended) - Benny ******* Presents The Biz
['Bent'],[51230],0.54,0.778,0.448,88.02,-6.567,1,4,0.00833,0.576,0.313,0.0367,0,369893,54,2003,10/21/2003,So Long Without You
['Bonobo'],[95176],0.602,0.695,0.733,103.002,-6.926,0,9,0.00464,0.43,0.0888,0.0281,0,284947,47,2003,10/13/2003,Flutter
['Bonobo'],[95176],0.667,0.299,0.382,90.016,-8.98,0,7,0.751,0.839,0.204,0.0392,0,322373,46,2003,6/17/2003,Noctuary
['Daft Punk'],[667669],0.568,0.928,0.181,122.892,-6.071,0,11,0.413,0.572,0.111,0.0733,0,370987,52,2003,12/1/2003,Aerodynamic - Daft Punk Remix
['Fischerspooner'],[178051],0.607,0.734,0.569,147.941,-7.622,1,10,0.0906,0.812,0.0925,0.0445,0,288307,55,2003,1/1/2003,Emerge
['Groove Armada'],[942335],0.752,0.466,0.399,91.193,-7.818,1,10,0.45,0.725,0.105,0.0328,0,262267,52,2003,6/23/2003,***** of Time
['Kraftwerk'],[104714],0.664,0.913,0.647,133.971,-8.424,0,0,0.0866,0.892,0.305,0.0469,0,312760,51,2003,2003,Tour de France - **** Remaster
['La Bouche'],[777366],0.658,0.963,0.793,134.798,-3.283,0,1,0.00283,2.38E-06,0.951,0.0326,0,240867,66,2003,3/28/2003,Be My Lover
['Lemon Jelly'],[241650],0.771,0.495,0.242,102.705,-10.294,0,3,0.666,0.0118,0.107,0.0334,0,275907,56,2003,1/20/2003,Soft
['The Rapture'],[487038],0.738,0.764,0.777,130.011,-4.29,1,1,0.00037,0.278,0.292,0.0347,0,304739,43,2003,1/1/2003,House Of Jealous Lovers
['The Rapture'],[487038],0.606,0.94,0.31,133.964,-3.381,0,8,0.000319,0.021,0.0933,0.268,0,186507,41,2003,1/1/2003,Echoes
['Various Artists'],[258947],0.492,0.776,0.759,118.235,-5.713,0,9,0.00695,0.000104,0.205,0.0403,0,237733,60,2003,2/11/2003,No One Likes You
['Air'],[607202],0.436,0.76,0.504,75.012,-7.906,0,1,0.362,0.955,0.13,0.0374,0,219760,55,2004,1/26/2004,Cherry Blossom ****
['Air'],[607202],0.505,0.755,0.532,157.993,-7.568,1,8,0.00076,0.0725,0.348,0.0315,0,223373,47,2004,1/26/2004,Surfing on a Rocket
['Air'],[607202],0.525,0.366,0.0785,179.956,-16.488,1,0,0.958,0.751,0.137,0.0718,0,291000,57,2004,1/26/2004,Alone in Kyoto
['ATB'],[923063],0.658,0.878,0.907,130.009,-6.834,0,8,0.135,0.591,0.0948,0.0346,0,261093,53,2004,5/24/2004,Ecstasy
['David Guetta'],[213561],0.682,0.93,0.46,127.867,-4.036,0,11,0.000125,0.0123,0.0481,0.0846,0,219947,55,2004,6/4/2004,The World Is Mine
['Death in Vegas'],[812802],0.402,0.741,0.103,131.061,-8.344,1,7,0.000121,0.898,0.55,0.0399,0,269160,36,2004,10/11/2004,*****
['Eric Prydz'],[184677],0.606,0.847,0.471,126.272,-5.974,1,10,0.00362,0.00123,0.785,0.382,0,169373,38,2004,10/26/2004,**** On Me - Radio Edit
['Eric Prydz'],[184677],0.597,0.837,0.447,126.342,-6.518,1,10,0.00427,0.00114,0.839,0.375,0,171360,75,2004,9/10/2004,**** on Me - Radio Mix
['Freestyle'],[196370],0.517,0.544,0.395,80.072,-5.633,1,9,0.058,0,0.12,0.0258,0,255240,60,2004,9/16/2004,Once in a Lifetime
['Lamb'],[127301],0.332,0.638,0.0387,119.733,-9.038,1,1,0.0132,0.496,0.134,0.0344,0,224333,39,2004,2/24/2004,Angelica
['Moodymann'],[587631],0.797,0.343,0.536,119.988,-15.334,1,11,0.0692,0.362,0.479,0.0495,0,556280,50,2004,4/1/2004,I'm Doing Fine (feat. Amp *** *******
['Susumu Yokota'],[49163],0.515,0.485,0.2,91.185,-11.303,0,10,0.964,0.823,0.115,0.0323,0,239053,44,2004,10/27/2004,**** sky and yellow sunflower
['The Crystal Method'],[136124],0.648,0.962,0.875,130.003,-3.449,0,6,0.00204,0.149,0.235,0.033,0,179800,46,2004,1/13/2004,Born too Slow
['The Prodigy'],[492162],0.563,0.924,0.257,119.084,-2.703,1,2,0.000912,0.578,0.0351,0.0411,0,307800,37,2004,8/23/2004,Spitfire
['The Prodigy'],[492162],0.672,0.944,0.382,114.008,-5.214,0,4,0.0102,0.9,0.321,0.0761,0,236973,36,2004,8/23/2004,You'll Be Under My Wheels
['The Streets'],[918569],0.702,0.848,0.883,172.125,-1.714,1,6,0.22,0,0.0222,0.3,1,253467,60,2004,5/11/2004,Fit but You Know It
['Zero 7'],[696668],0.586,0.426,0.21,80.941,-10.904,0,0,0.357,0.474,0.0762,0.0242,0,291040,48,2004,3/2/2004,******* By
['Zero 7'],[696668],0.519,0.389,0.107,121.802,-9.807,1,5,0.514,0.153,0.1,0.0304,0,330373,52,2004,3/2/2004,Warm Sound
"[""Fat Freddy's Drop""]",[178301],0.6,0.365,0.131,130.046,-13.083,0,9,0.0672,0.585,0.0921,0.0498,0,437200,54,2005,2005,Ernie
"[""Fat Freddy's Drop""]",[178301],0.874,0.326,0.179,119.62,-13.302,0,11,0.0136,0.148,0.0993,0.131,0,581008,53,2005,2005,Wandering Eye
['Basement Jaxx'],[142249],0.577,0.936,0.572,153.985,-4.179,1,5,0.0839,0,0.344,0.0915,0,211547,53,2005,3/21/2005,Good Luck
['Boards of Canada'],[758999],0.643,0.825,0.766,96.728,-8.543,1,1,0.197,0.961,0.116,0.0352,0,347467,50,2005,10/17/2005,Chromakey Dreamcoat
['Boards of Canada'],[758999],0.322,0.615,0.0361,167.95,-10.774,1,11,0.507,0.819,0.0677,0.0427,0,300187,53,2005,10/17/2005,Dayvan ******
['Boards of Canada'],[758999],0.641,0.477,0.46,171.424,-13.083,1,2,0.165,0.922,0.0788,0.058,0,324907,52,2005,10/17/2005,******* Tail
['Bob Sinclar'],[75329],0.723,0.872,0.544,128.038,-3.617,1,1,0.192,0.000154,0.0814,0.0586,0,204798,63,2005,6/20/2005,Love Generation - Radio Edit
['Broadcast'],[937150],0.318,0.149,0.368,145.913,-13.001,0,9,0.916,0.000154,0.118,0.035,0,132160,49,2005,9/19/2005,Tears In The Typing Pool
['Broadcast'],[937150],0.599,0.729,0.215,98.078,-6.182,0,9,0.00206,0.0205,0.337,0.0262,0,141840,46,2005,9/19/2005,I Found The F
['Broadcast'],[937150],0.631,0.609,0.267,124.983,-9.803,1,2,0.349,0.777,0.223,0.0509,0,235013,43,2005,9/19/2005,Corporeal
['Cascada'],[666073],0.64,0.989,0.49,142.024,-3.707,1,8,0.00328,2.07E-06,0.364,0.0708,0,199867,51,2005,8/16/2005,Everytime We Touch
['Daft Punk'],[667669],0.59,0.787,0.598,111.926,-5.766,1,7,6.94E-06,0.845,0.0293,0.0512,0,287720,52,2005,3/1/2005,Robot Rock
