id,direct_influence_num,indirect_influence_num,different_genre_num,max_year_period,influencer_active_start,score,main_genre
925837,8,36,0,30,1970,0.060227565,Pop/Rock
588112,3,28,0,10,1970,0.030577543,Pop/Rock
496487,8,40,0,40,1970,0.073565526,Pop/Rock
604852,67,885,10,40,1970,0.17735141,Pop/Rock
508443,7,16,0,0,1970,0.019287004,Pop/Rock
600228,3,10,10,20,1970,0.045123595,Jazz
936206,31,132,0,40,1970,0.09231987,Country
31274,6,18,0,10,1970,0.031671952,Pop/Rock
621423,6,17,2,30,1970,0.059356837,Pop/Rock
81836,1,0,0,0,1970,0.015226292,New Age
618230,1,0,0,0,1970,0.015226292,Pop/Rock
6613,5,5,0,30,1970,0.058936464,International
2252,1,6,0,20,1970,0.044413665,Pop/Rock
19297,16,76,31,30,1970,0.06848629,Pop/Rock
24944,16,40,27,20,1970,0.055372932,Religious
749671,2,6,0,40,1970,0.071979899,Latin
755570,6,85,0,30,1970,0.060518722,R&B;
756772,8,116,0,30,1970,0.062194669,Pop/Rock
41431,5,15,15,30,1970,0.059856427,Stage & Screen
38805,4,1,0,40,1970,0.072204448,R&B;
572579,21,187,3,40,1970,0.085194474,R&B;
921002,17,139,85,20,1970,0.073941962,R&B;
585249,18,81,12,40,1970,0.080189416,Pop/Rock
925852,8,290,10,30,1970,0.072207192,Pop/Rock
593930,5,152,0,10,1970,0.037468437,Pop/Rock
259270,6,18,18,30,1970,0.060445572,International
475362,7,20,20,40,1970,0.074304485,Avant-Garde
622379,5,57,7,40,1970,0.073298306,Country
603590,15,117,70,20,1970,0.066732253,Reggae
605965,1,1,0,20,1970,0.044392833,Pop/Rock
509356,6,111,1,30,1970,0.061346656,R&B;
52151,8,47,21,30,1970,0.061854831,Reggae
61226,24,122,6,30,1970,0.074599017,R&B;
62002,10,167,41,10,1970,0.047545296,Pop/Rock
75264,36,592,5,30,1970,0.116948294,Pop/Rock
75100,31,375,0,40,1970,0.103535973,Pop/Rock
138063,12,54,0,30,1970,0.062558587,Reggae
18977,14,70,15,20,1970,0.052677507,Pop/Rock
154998,20,129,0,20,1970,0.059763378,Pop/Rock
127337,17,364,0,20,1970,0.07285589,Pop/Rock
788508,7,10,0,30,1970,0.059578213,Reggae
759668,2,5,0,20,1970,0.044471783,Reggae
59503,1,6,0,30,1970,0.058370111,R&B;
53739,16,220,209,20,1970,0.128403431,Vocal
58360,1,6,0,20,1970,0.044413665,Vocal
51992,75,1068,4,30,1970,0.195215182,Pop/Rock
762652,8,48,0,30,1970,0.060412357,Reggae
74397,3,0,0,30,1970,0.058518705,Jazz
70800,9,28,0,40,1970,0.073779395,Pop/Rock
89058,1,5,5,20,1970,0.044577589,R&B;
84814,16,52,0,20,1970,0.053207888,Pop/Rock
769444,43,80,14,40,1970,0.105619258,Pop/Rock
91650,93,1503,5,30,1970,0.24606343,Pop/Rock
93849,3,77,0,40,1970,0.07304753,Pop/Rock
81683,7,39,0,20,1970,0.046291089,Reggae
759224,2,0,0,0,1970,0.015355855,Country
44764,62,461,6,40,1970,0.143408051,Pop/Rock
57497,1,0,0,0,1970,0.015226292,Pop/Rock
58386,7,69,0,30,1970,0.060447623,Pop/Rock
1777836,30,268,221,30,1970,0.149006175,Pop/Rock
767095,2,76,68,20,1970,0.058943544,R&B;
81403,6,47,0,40,1970,0.073073795,Pop/Rock
97173,5,57,21,40,1970,0.074378346,Pop/Rock
107139,17,319,173,30,1970,0.123301364,R&B;
79960,26,152,15,30,1970,0.078336181,Pop/Rock
614982,1,4,0,20,1970,0.04440416,Pop/Rock
614823,7,23,0,40,1970,0.073056252,R&B;
617196,135,1915,267,30,1970,0.364045657,Pop/Rock
936658,2,59,0,40,1970,0.072594333,Pop/Rock
620121,12,351,0,20,1970,0.068332903,Pop/Rock
631579,12,92,34,30,1970,0.06664523,Pop/Rock
527024,1,7,0,30,1970,0.058375588,Pop/Rock
530745,70,365,97,40,1970,0.161470376,Pop/Rock
524050,11,94,0,20,1970,0.050143931,Pop/Rock
636106,7,95,95,20,1970,0.070388666,International
636474,17,153,44,0,1970,0.047173401,Reggae
641994,15,94,8,20,1970,0.05374177,Reggae
151290,11,24,24,20,1970,0.050504167,Jazz
635413,22,299,131,30,1970,0.10918679,Pop/Rock
520215,2,15,0,10,1970,0.030192798,Pop/Rock
943268,4,16,0,10,1970,0.030704006,Pop/Rock
944349,16,126,2,20,1970,0.055613251,R&B;
940831,7,30,0,0,1970,0.019617119,Pop/Rock
944933,2,3,0,20,1970,0.044463047,Pop/Rock
142050,7,90,14,30,1970,0.061760635,Country
147635,17,144,40,20,1970,0.061868363,Pop/Rock
796914,1,2,0,20,1970,0.044396218,Religious
96142,2,3,0,20,1970,0.044463047,Latin
105354,56,770,0,30,1970,0.151612913,Pop/Rock
106298,7,14,0,20,1970,0.045967898,Comedy/Spoken
92942,37,981,753,20,1970,0.43052898,R&B;
773392,2,27,0,30,1970,0.058605154,Pop/Rock
107466,4,40,0,40,1970,0.072553964,Country
96744,7,11,0,30,1970,0.059584873,Pop/Rock
117490,2,20,0,10,1970,0.030255056,Pop/Rock
113823,6,60,0,40,1970,0.073284373,Pop/Rock
123754,1,0,0,0,1970,0.015226292,Pop/Rock
118327,14,300,4,30,1970,0.075470489,Pop/Rock
781732,8,112,112,10,1970,0.070753136,International
160428,1,8,0,20,1970,0.044424733,Reggae
129430,8,80,52,10,1970,0.04496354,Electronic
793022,10,100,0,10,1970,0.037345991,Pop/Rock
165830,7,21,0,30,1970,0.059666859,Reggae
140499,40,344,62,40,1970,0.117889211,Pop/Rock
120067,1,8,0,20,1970,0.044424733,Latin
778656,1,2,0,40,1970,0.071897853,R&B;
129637,15,118,8,30,1970,0.066592164,Pop/Rock
132449,21,175,16,30,1970,0.074372722,Country
109637,2,17,0,20,1970,0.044557003,Reggae
144538,3,24,8,20,1970,0.045112939,Pop/Rock
147294,1,0,0,0,1970,0.015226292,R&B;
122754,18,147,19,40,1970,0.082584771,Pop/Rock
142652,8,223,0,40,1970,0.079463035,Pop/Rock
955544,4,33,0,40,1970,0.072466537,Pop/Rock
953875,2,11,0,30,1970,0.058460502,Pop/Rock
569119,1,0,0,0,1970,0.015226292,Stage & Screen
674887,23,86,0,40,1970,0.083580623,Pop/Rock
679219,2,9,0,20,1970,0.044493943,Pop/Rock
575695,5,68,0,40,1970,0.073200557,Pop/Rock
197364,8,48,16,30,1970,0.061359646,Pop/Rock
645474,11,81,0,20,1970,0.049705855,Pop/Rock
861757,1,0,0,0,1970,0.015226292,Pop/Rock
637150,6,48,0,40,1970,0.073088686,Country
809396,7,14,11,20,1970,0.046529716,Country
181329,3,19,0,10,1970,0.030433887,Pop/Rock
222436,16,34,0,30,1970,0.065029221,Pop/Rock
183139,4,83,0,40,1970,0.073326252,Pop/Rock
140689,10,185,0,30,1970,0.066067602,Pop/Rock
786613,34,560,9,30,1970,0.112618578,Pop/Rock
1043986,14,201,0,20,1970,0.057835858,Pop/Rock
814220,2,16,0,20,1970,0.044547755,Religious
193320,28,120,30,30,1970,0.081029878,Pop/Rock
815236,8,86,86,40,1970,0.088470364,Blues
238297,4,53,0,30,1970,0.059280852,Pop/Rock
816701,10,113,0,20,1970,0.050216096,R&B;
242861,15,74,7,0,1970,0.032884206,Reggae
817369,10,205,0,40,1970,0.079314683,Pop/Rock
206407,35,326,0,30,1970,0.096096624,Pop/Rock
245489,3,35,29,30,1970,0.06132424,New Age
249973,19,176,0,10,1970,0.051539644,Pop/Rock
251361,7,28,0,40,1970,0.07310662,Pop/Rock
253397,2,35,35,30,1970,0.062155749,International
167517,18,92,12,40,1970,0.080435173,Pop/Rock
156043,12,187,0,20,1970,0.055461303,Pop/Rock
797670,1,3,0,0,1970,0.015234847,Pop/Rock
167220,1,0,0,0,1970,0.015226292,Latin
141681,5,47,0,0,1970,0.018324829,Pop/Rock
795841,1,10,0,40,1970,0.071943713,R&B;
184091,12,153,88,30,1970,0.0817921,Pop/Rock
661524,34,474,227,30,1970,0.16445921,R&B;
204708,18,596,0,10,1970,0.091065911,Pop/Rock
128440,28,91,0,30,1970,0.077825736,Pop/Rock
791483,17,39,10,40,1970,0.078644766,Country
144847,42,370,321,40,1970,0.20939999,Pop/Rock
789721,9,52,0,30,1970,0.060918625,Country
145128,40,371,1,30,1970,0.104680177,Pop/Rock
165736,5,88,0,10,1970,0.033383672,Pop/Rock
140816,6,120,28,20,1970,0.051165039,R&B;
141838,12,74,0,30,1970,0.062977554,Pop/Rock
794846,12,88,0,30,1970,0.063332863,Country
146544,6,22,0,20,1970,0.045612753,Pop/Rock
178536,10,83,0,40,1970,0.075084488,Pop/Rock
793664,5,6,0,30,1970,0.058941696,R&B;
163229,27,183,13,40,1970,0.090782889,Pop/Rock
168993,3,208,0,20,1970,0.052932675,Pop/Rock
58549,59,610,98,40,1970,0.161856779,Pop/Rock
798113,3,8,0,0,1970,0.01576807,Pop/Rock
798992,17,158,20,20,1970,0.059404642,Pop/Rock
194380,2,22,0,40,1970,0.072100058,Latin
160638,1,9,0,10,1970,0.03006195,R&B;
800332,2,13,8,20,1970,0.044863112,Reggae
167386,8,141,141,30,1970,0.099090794,R&B;
788937,5,75,0,20,1970,0.046383245,R&B;
790078,4,82,0,30,1970,0.059937463,Pop/Rock
792925,10,193,0,20,1970,0.05454927,Pop/Rock
795341,5,95,0,30,1970,0.060529082,Pop/Rock
796045,22,127,0,30,1970,0.072508963,Pop/Rock
187162,7,258,0,30,1970,0.069169785,Pop/Rock
201297,3,16,0,30,1970,0.058613424,Pop/Rock
987621,13,92,0,40,1970,0.076712281,Pop/Rock
793821,10,67,0,30,1970,0.061704758,Electronic
794173,2,25,0,30,1970,0.058583093,Pop/Rock
130028,20,159,11,40,1970,0.083817034,Pop/Rock
190531,1,4,4,30,1970,0.058493528,R&B;
193231,41,538,4,30,1970,0.117594511,Pop/Rock
50034,5,11,0,30,1970,0.058972095,Pop/Rock
183858,46,543,47,30,1970,0.127881745,Pop/Rock
187413,1,27,0,30,1970,0.058544873,Pop/Rock
803757,1,27,0,40,1970,0.07208814,Country
202545,11,191,0,30,1970,0.066879135,Pop/Rock
165162,6,52,0,20,1970,0.046121773,Pop/Rock
944084,47,248,0,40,1970,0.114534464,Country
647834,3,1,0,40,1970,0.072057759,Pop/Rock
945269,9,21,4,20,1970,0.047232303,New Age
548020,1,0,0,0,1970,0.015226292,Latin
947576,1,0,0,0,1970,0.015226292,Pop/Rock
552576,1,0,0,0,1970,0.015226292,R&B;
948061,7,62,11,30,1970,0.060832054,Pop/Rock
553810,3,20,0,20,1970,0.044726105,Pop/Rock
664817,16,82,41,40,1970,0.082184104,Pop/Rock
664849,10,63,26,30,1970,0.063680858,R&B;
161920,9,76,70,30,1970,0.072719466,R&B;
798792,10,262,141,20,1970,0.097369818,R&B;
181321,4,35,0,10,1970,0.03102712,Pop/Rock
160848,20,84,17,40,1970,0.082120337,Reggae
543867,19,121,41,40,1970,0.085191422,Country
961427,3,0,0,40,1970,0.072053222,Stage & Screen
554963,8,137,62,40,1970,0.083853596,Pop/Rock
949259,9,4,4,30,1970,0.060503641,Vocal
671953,19,153,20,20,1970,0.061146804,Pop/Rock
667622,1,3,0,20,1970,0.044399994,R&B;
956093,1,0,0,0,1970,0.015226292,Pop/Rock
579823,1,0,0,0,1970,0.015226292,Country
218885,14,80,0,30,1970,0.064417518,Reggae
267814,7,51,30,20,1970,0.04961558,R&B;
222601,2,2,0,20,1970,0.044459265,Country
268871,10,48,0,30,1970,0.061334937,Pop/Rock
276381,7,80,0,40,1970,0.073953015,R&B;
829033,1,1,0,0,1970,0.0152279,Pop/Rock
639053,49,852,0,20,1970,0.147363038,Pop/Rock
90188,9,120,2,30,1970,0.062826134,Pop/Rock
772721,3,10,10,30,1970,0.059032431,R&B;
78532,1,15,0,20,1970,0.044475777,Reggae
768321,16,79,12,40,1970,0.078798955,Pop/Rock
98465,69,611,10,40,1970,0.160782087,Pop/Rock
219334,6,46,0,20,1970,0.045992888,Reggae
776659,5,14,8,30,1970,0.05933129,Reggae
778568,5,41,11,20,1970,0.046099672,Country
150530,1,0,0,0,1970,0.015226292,Stage & Screen
147082,4,47,0,40,1970,0.072652165,R&B;
1913210,1,3,3,20,1970,0.044483781,Jazz
208774,59,515,188,40,1970,0.179975333,R&B;
210512,5,70,0,30,1970,0.059861863,Country
217622,14,176,0,20,1970,0.056316941,Pop/Rock
190888,1,4,0,10,1970,0.030032739,Jazz
317108,2,26,0,40,1970,0.072138942,R&B;
322642,3,9,9,30,1970,0.058960575,Comedy/Spoken
327130,2,2,0,20,1970,0.044459265,Country
275386,2,18,0,30,1970,0.058514829,Pop/Rock
339905,4,29,20,30,1970,0.060266302,Pop/Rock
349180,1,16,0,40,1970,0.071987392,Pop/Rock
133528,2,26,0,0,1970,0.015793686,Pop/Rock
133969,12,114,7,20,1970,0.051931664,Pop/Rock
143559,1,1,0,20,1970,0.044392833,Latin
137084,12,170,76,40,1970,0.0898351,R&B;
120615,2,42,0,10,1970,0.030704788,Pop/Rock
152002,13,76,34,40,1970,0.07928499,Country
784732,16,158,11,30,1970,0.069060612,Pop/Rock
119629,4,15,0,30,1970,0.058776053,Jazz
805785,8,117,0,20,1970,0.049239496,Pop/Rock
172041,8,214,0,20,1970,0.054926166,Pop/Rock
173487,3,74,0,20,1970,0.045857105,Pop/Rock
214546,2,14,14,20,1970,0.04537028,Jazz
218994,12,78,0,30,1970,0.063073898,Country
216586,1,2,0,30,1970,0.058351048,Country
216212,1,1,0,40,1970,0.071893115,Pop/Rock
185810,3,71,0,40,1970,0.072923378,Pop/Rock
812046,9,56,14,30,1970,0.061764515,Pop/Rock
224186,18,132,49,20,1970,0.064216144,Pop/Rock
677991,3,4,0,30,1970,0.058535564,Jazz
813463,1,0,0,0,1970,0.015226292,Pop/Rock
252184,8,166,0,30,1970,0.064259923,Pop/Rock
210425,10,174,0,40,1970,0.07796533,Pop/Rock
177588,5,68,68,10,1970,0.049169102,New Age
254535,7,153,144,30,1970,0.100413846,Vocal
266255,18,409,0,30,1970,0.086243164,Pop/Rock
51740,3,12,6,40,1970,0.072364285,Classical
291043,22,153,49,20,1970,0.069153185,Pop/Rock
290812,84,1028,35,40,1970,0.20820104,Pop/Rock
248798,8,65,8,30,1970,0.061083846,Pop/Rock
837946,6,60,3,20,1970,0.046400451,Country
308742,6,61,0,40,1970,0.073302094,Pop/Rock
838414,2,25,25,30,1970,0.060533448,Folk
251474,1,7,0,0,1970,0.015263642,Reggae
352999,2,22,0,30,1970,0.058552132,Country
303626,8,30,13,30,1970,0.060837887,Pop/Rock
359179,2,29,29,30,1970,0.061131745,Pop/Rock
855405,12,55,52,10,1970,0.047126824,Folk
855423,36,326,24,30,1970,0.098989323,Pop/Rock
855356,1,10,10,20,1970,0.044920976,Folk
362437,10,77,0,20,1970,0.048899583,Country
299668,9,140,131,40,1970,0.104566012,R&B;
77306,1,6,0,20,1970,0.044413665,Reggae
81561,21,140,0,40,1970,0.083375833,Country
68934,4,6,0,30,1970,0.058716313,Jazz
83859,8,38,0,30,1970,0.060255605,Pop/Rock
81493,23,535,11,20,1970,0.094262447,Pop/Rock
770007,4,46,0,0,1970,0.017542517,Pop/Rock
84209,89,1316,48,40,1970,0.236237871,Pop/Rock
81017,6,12,6,20,1970,0.045740439,New Age
98944,1,4,0,40,1970,0.071907993,Pop/Rock
98467,1,0,0,0,1970,0.015226292,Pop/Rock
84886,1,1,0,0,1970,0.0152279,R&B;
104714,108,1777,1528,40,1970,0.792454102,Electronic
118289,14,200,31,30,1970,0.071788576,R&B;
98819,1,22,22,40,1970,0.073509243,R&B;
105618,5,51,50,20,1970,0.053450314,International
104314,1,0,0,0,1970,0.015226292,International
125528,1,3,0,0,1970,0.015234847,Pop/Rock
107249,1,0,0,0,1970,0.015226292,R&B;
102399,5,17,8,10,1970,0.031521953,Jazz
131624,12,58,58,40,1970,0.082626745,R&B;
785773,5,51,51,30,1970,0.066079051,Avant-Garde
196690,7,35,0,30,1970,0.059828583,Country
818254,1,19,0,40,1970,0.072012217,R&B;
251491,8,47,0,40,1970,0.073663436,Pop/Rock
818366,1,9,0,0,1970,0.015285468,Stage & Screen
819946,1,3,0,0,1970,0.015234847,R&B;
296815,6,12,12,30,1970,0.059866779,Folk
289629,3,32,19,10,1970,0.032478846,Reggae
243474,12,174,6,20,1970,0.054907173,R&B;
305468,7,50,0,40,1970,0.073393101,Pop/Rock
219655,2,34,34,40,1970,0.07517253,Pop/Rock
277351,1,8,0,10,1970,0.030054901,Pop/Rock
286115,13,74,0,30,1970,0.063603344,Country
833631,2,7,0,30,1970,0.058435717,Latin
286866,1,6,0,10,1970,0.030042614,Latin
354733,7,37,8,20,1970,0.046598222,Pop/Rock
806336,8,53,30,30,1970,0.063134368,Latin
282766,9,38,36,40,1970,0.077125176,Folk
837215,14,17,12,30,1970,0.063980399,Folk
208076,38,432,25,40,1970,0.115851316,R&B;
171150,8,29,4,30,1970,0.060274866,Pop/Rock
803242,2,1,0,0,1970,0.015357468,R&B;
186125,3,11,0,40,1970,0.072115275,Country
236287,6,9,7,20,1970,0.04577655,International
195874,25,157,3,30,1970,0.076718964,Pop/Rock
229157,11,289,4,30,1970,0.073065134,Pop/Rock
233862,15,141,132,30,1970,0.098422201,Jazz
667020,3,29,7,20,1970,0.045115737,Pop/Rock
672269,1,0,0,0,1970,0.015226292,Vocal
674600,1,14,0,20,1970,0.044467314,Pop/Rock
675495,9,19,3,40,1970,0.07380102,New Age
669511,6,11,0,30,1970,0.059251739,Latin
673114,5,0,0,30,1970,0.058914541,Jazz
825924,3,7,0,30,1970,0.058551192,Pop/Rock
293391,1,2,0,40,1970,0.071897853,Country
367417,1,6,0,30,1970,0.058370111,R&B;
318966,1,0,0,0,1970,0.015226292,Pop/Rock
378041,3,15,0,30,1970,0.058605372,Country
401114,1,0,0,0,1970,0.015226292,R&B;
339624,9,85,0,40,1970,0.074734382,Pop/Rock
869409,2,11,0,20,1970,0.044507366,R&B;
407986,2,33,16,20,1970,0.045809653,Pop/Rock
874289,11,75,61,40,1970,0.083126521,Latin
221894,8,73,0,10,1970,0.034486483,R&B;
387720,8,26,6,40,1970,0.07364727,Pop/Rock
392299,9,11,11,40,1970,0.074170501,Vocal
459616,5,17,0,40,1970,0.072496839,Pop/Rock
887513,1,0,0,0,1970,0.015226292,Stage & Screen
405903,5,44,11,30,1970,0.05988555,Pop/Rock
892775,1,1,0,40,1970,0.071893115,Latin
896965,1,36,36,30,1970,0.062278503,Reggae
497760,2,4,0,20,1970,0.04446722,Pop/Rock
891063,27,450,0,40,1970,0.105138896,Pop/Rock
574033,2,16,0,40,1970,0.072048365,Pop/Rock
923384,7,25,0,40,1970,0.073075743,Pop/Rock
492466,10,200,0,20,1970,0.055009693,Pop/Rock
501407,55,926,0,20,1970,0.159870773,Pop/Rock
508391,1,1,0,0,1970,0.0152279,R&B;
933633,2,0,0,30,1970,0.058403299,Pop/Rock
307875,9,44,22,30,1970,0.062353898,Country
314050,3,11,1,10,1970,0.030364357,Jazz
387815,29,550,514,30,1970,0.295701936,Electronic
391519,1,10,0,20,1970,0.044437364,Country
866786,59,1502,0,30,1970,0.218398298,Pop/Rock
397880,22,255,0,30,1970,0.078439621,Pop/Rock
411830,1,9,0,0,1970,0.015285468,R&B;
414016,9,125,4,40,1970,0.075970765,Pop/Rock
887719,5,68,68,30,1970,0.070698599,International
399437,1,22,0,40,1970,0.07203903,R&B;
390532,3,49,0,30,1970,0.059038118,Pop/Rock
461737,1,11,11,20,1970,0.045008219,Country
478426,19,156,0,40,1970,0.082401575,Pop/Rock
481057,22,144,0,40,1970,0.084305651,Pop/Rock
481461,2,8,0,20,1970,0.044487817,Pop/Rock
894831,3,13,0,0,1970,0.015836215,Latin
413683,1,1,1,30,1970,0.058373969,Blues
3170,1,11,11,20,1970,0.045008219,Pop/Rock
5980,5,29,29,40,1970,0.07488898,Vocal
14263,2,21,21,30,1970,0.060004435,Jazz
158309,17,140,39,40,1970,0.084094174,Pop/Rock
179698,5,29,23,10,1970,0.033862489,Jazz
743968,3,22,0,40,1970,0.072204063,R&B;
11970,2,10,10,0,1970,0.016387812,Electronic
747445,45,727,3,30,1970,0.137018368,Pop/Rock
19241,18,101,0,30,1970,0.068061873,Country
746915,1,0,0,0,1970,0.015226292,Pop/Rock
20862,3,13,0,30,1970,0.058590122,Pop/Rock
751623,5,26,0,40,1970,0.072579544,Pop/Rock
29791,13,112,0,30,1970,0.064675862,Pop/Rock
35338,9,107,0,20,1970,0.049357165,R&B;
308762,4,20,0,10,1970,0.030754481,New Age
308932,11,210,0,30,1970,0.067903498,Pop/Rock
838272,26,491,0,30,1970,0.099154191,Pop/Rock
309068,1,1,0,0,1970,0.0152279,Latin
842802,44,295,30,40,1970,0.115350723,Pop/Rock
840215,2,8,0,40,1970,0.071991823,Pop/Rock
322339,2,7,0,20,1970,0.044482082,Country
325443,11,49,30,30,1970,0.064497144,Religious
337119,8,20,3,30,1970,0.060139236,Pop/Rock
845668,2,2,1,40,1970,0.071990608,Pop/Rock
340364,1,5,0,30,1970,0.058364918,R&B;
696015,10,59,36,20,1970,0.052568703,Pop/Rock
333447,2,14,0,0,1970,0.015490325,R&B;
342691,1,3,0,20,1970,0.044399994,Pop/Rock
352294,5,54,27,-10,1970,0.018268453,Latin
852842,5,42,34,30,1970,0.062595828,International
298766,3,46,0,40,1970,0.072490495,Pop/Rock
853926,9,101,66,10,1970,0.051358489,Electronic
300024,9,100,0,40,1970,0.075100697,Pop/Rock
492331,34,439,13,30,1970,0.103340748,Pop/Rock
361393,94,674,269,40,1970,0.251230698,R&B;
302765,6,159,150,30,1970,0.102833649,Reggae
855773,4,29,0,20,1970,0.045051401,Reggae
364399,28,339,12,40,1970,0.099314815,Pop/Rock
371879,1,2,2,20,1970,0.044446233,Pop/Rock
858827,77,861,3,40,1970,0.185601992,Pop/Rock
859868,6,45,0,30,1970,0.059645048,Pop/Rock
384920,2,7,0,30,1970,0.058435717,Pop/Rock
385766,1,14,14,40,1970,0.072721203,Vocal
391933,19,196,1,30,1970,0.072679168,Pop/Rock
392553,1,0,0,0,1970,0.015226292,Pop/Rock
490004,127,2062,7,30,1970,0.31356961,Pop/Rock
333573,6,25,0,30,1970,0.059374408,R&B;
400279,5,15,0,20,1970,0.045181198,Pop/Rock
396676,35,199,0,40,1970,0.098753411,Country
401166,2,23,0,30,1970,0.058562168,Pop/Rock
414291,1,0,0,0,1970,0.015226292,Country
409968,20,132,4,40,1970,0.08251777,Country
463527,7,10,2,20,1970,0.045989328,Jazz
889097,7,154,13,30,1970,0.06403376,Pop/Rock
288904,6,22,0,30,1970,0.059343483,Pop/Rock
848913,13,384,0,30,1970,0.081200793,Pop/Rock
307135,2,5,0,20,1970,0.044471783,Pop/Rock
359966,16,153,0,20,1970,0.056809714,Pop/Rock
320761,18,185,5,30,1970,0.071488651,Country
276626,1,0,0,0,1970,0.015226292,Pop/Rock
830425,4,12,10,30,1970,0.05921726,Blues
285693,2,4,0,30,1970,0.058420117,Pop/Rock
287860,2,4,0,20,1970,0.04446722,Comedy/Spoken
243012,1,1,0,20,1970,0.044392833,Pop/Rock
293897,1,10,0,40,1970,0.071943713,R&B;
294085,14,120,26,40,1970,0.079925454,Country
305501,6,12,0,30,1970,0.059258673,R&B;
831448,2,4,0,0,1970,0.015369709,Pop/Rock
332536,1,1,1,30,1970,0.058373969,Jazz
845775,2,19,0,30,1970,0.058523728,Pop/Rock
331473,1,3,3,20,1970,0.044483781,Jazz
285272,10,101,30,20,1970,0.052711686,Country
288154,5,33,0,30,1970,0.059189739,Pop/Rock
852855,103,1816,48,30,1970,0.283879129,Pop/Rock
299840,1,0,0,0,1970,0.015226292,R&B;
587608,8,132,56,20,1970,0.058881267,Electronic
239655,8,4,4,40,1970,0.07338038,Religious
293490,6,6,6,30,1970,0.059449279,Vocal
259800,11,270,0,30,1970,0.071603596,Pop/Rock
303651,1,22,22,10,1970,0.03260731,Reggae
836017,1,2,0,40,1970,0.071897853,Country
838875,3,9,0,30,1970,0.058563032,Pop/Rock
314372,1,2,0,30,1970,0.058351048,Pop/Rock
418740,153,3319,24,20,1970,0.405199007,Pop/Rock
790833,9,114,40,30,1970,0.066806632,R&B;
160054,21,419,0,40,1970,0.098456665,Pop/Rock
13387,11,58,1,40,1970,0.07506194,Pop/Rock
49374,5,18,0,30,1970,0.059026524,Pop/Rock
748222,39,450,12,40,1970,0.116897552,Pop/Rock
746666,9,73,1,40,1970,0.074508907,R&B;
25778,3,2,0,30,1970,0.058526567,R&B;
751592,18,329,291,30,1970,0.176370475,Reggae
38291,1,0,0,0,1970,0.015226292,Pop/Rock
38302,19,94,0,30,1970,0.068729902,Pop/Rock
44994,6,1,1,30,1970,0.059225313,Blues
1811373,1,26,26,40,1970,0.07398742,Pop/Rock
9084,20,316,10,30,1970,0.081148469,Pop/Rock
747757,13,131,0,40,1970,0.077800373,Pop/Rock
156886,8,55,5,10,1970,0.034009063,Jazz
790732,27,218,0,20,1970,0.072231113,Pop/Rock
13377,1,3,0,20,1970,0.044399994,Folk
12877,1,18,0,40,1970,0.072003721,Pop/Rock
745584,13,90,55,30,1970,0.071279694,Reggae
746068,9,67,59,30,1970,0.069623609,Folk
11707,24,221,30,30,1970,0.080911107,Pop/Rock
28619,1,25,0,40,1970,0.072067833,R&B;
752673,5,11,4,30,1970,0.059106928,Pop/Rock
754587,2,6,0,30,1970,0.058430233,Pop/Rock
35719,3,35,0,40,1970,0.07234345,Pop/Rock
757070,1,0,0,0,1970,0.015226292,Pop/Rock
40501,2,3,3,0,1970,0.015467352,New Age
44751,11,72,0,30,1970,0.062350831,Country
42234,4,4,0,0,1970,0.016320546,New Age
49797,3,0,0,0,1970,0.01572137,Pop/Rock
625739,16,59,2,40,1970,0.077868994,Pop/Rock
937098,20,355,0,30,1970,0.083443808,Pop/Rock
522377,23,95,17,40,1970,0.084806268,Pop/Rock
923033,20,122,2,30,1970,0.070534408,Pop/Rock
574057,4,16,0,20,1970,0.044901207,Reggae
487186,42,764,25,30,1970,0.139260528,Pop/Rock
583935,1,9,9,0,1970,0.016078359,R&B;
33580,6,13,2,30,1970,0.059325111,Reggae
33666,4,27,13,30,1970,0.05957801,Pop/Rock
47134,3,4,4,30,1970,0.058669556,Vocal
753237,5,52,0,30,1970,0.059487277,Country
536275,24,423,0,30,1970,0.091907265,Pop/Rock
44703,4,47,47,20,1970,0.05230963,Religious
756740,10,196,0,40,1970,0.078904733,Pop/Rock
48757,1,0,0,0,1970,0.015226292,R&B;
756291,10,234,142,40,1970,0.11219173,R&B;
131650,68,780,21,40,1970,0.171798937,Pop/Rock
13384,19,139,0,30,1970,0.070176074,Country
20278,35,405,15,30,1970,0.102128629,R&B;
18258,19,222,0,30,1970,0.073991153,R&B;
19701,50,941,5,30,1970,0.160632351,Pop/Rock
16438,7,126,0,30,1970,0.062183505,Pop/Rock
26510,7,59,20,30,1970,0.061583263,Country
588943,6,40,0,20,1970,0.045877466,Reggae
753617,8,349,0,40,1970,0.087015,Pop/Rock
36975,1,6,0,0,1970,0.015254583,Pop/Rock
49367,2,3,0,20,1970,0.044463047,R&B;
757177,1,0,0,0,1970,0.015226292,Pop/Rock
47421,2,12,12,20,1970,0.045165122,R&B;
520033,9,20,0,40,1970,0.073701424,Pop/Rock
620126,1,5,5,10,1970,0.030215536,Unknown
521674,1,18,18,30,1970,0.059592752,Jazz
61172,38,364,14,40,1970,0.110714274,Pop/Rock
207644,4,1,0,0,1970,0.016308661,Country
75747,136,1846,19,40,1970,0.309729102,Pop/Rock
73421,14,205,0,30,1970,0.069378716,Pop/Rock
66395,7,59,0,30,1970,0.060232524,Reggae
