"artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness"
"Bang Tango","146478","-1.47129","-0.46094","0.597658","-0.623884","-0.791983","-0.812313","-0.120023","0.457731"
"Cybotron","146551","-0.00469492","-1.66562","-0.976177","2.62874","-1.05369","-1.17291","1.42948","0.0909362"
"Le Orme","146748","-0.483137","0.144961","-0.628972","-0.297652","1.01505","-0.390727","-0.489272","1.0785"
"Clay Aiken","147468","-1.50633","-0.378942","-0.0745645","1.11362","0.794363","-0.477564","-0.105441","-1.41067"
"Fila Brazillia","147481","3.44658","-1.52513","-2.4328","0.73062","1.70028","-1.65499","-0.232522","2.42003"
"Edgar Froese","147638","1.97144","-2.87115","-1.49729","0.0412323","-0.721423","-3.3459","0.472172","2.0605"
"Anthony Green","148227","-1.61165","-1.41838","-0.141453","-1.5819","-0.119922","0.19718","-0.841985","-0.502147"
"Egg","148355","1.84053","-1.85797","-1.58788","0.229588","0.230207","-1.1862","-0.250645","-1.31198"
"Carolyn Hester","149166","3.40961","-0.0559996","0.20812","-1.08516","-0.630002","2.02899","-1.22936","-1.13491"
"Leaf Hound","150181","-2.04904","-1.07905","2.26665","-1.38069","-0.841988","-1.65252","-0.848215","-0.530696"
"Tosca","150998","1.23751","-0.507689","-2.68426","1.86463","1.78682","-1.97699","-0.0499179","-0.184082"
"Grayson Hugh","153129","0.811849","2.72146","-1.67826","0.784549","-0.299651","1.19743","0.166343","1.00556"
"Frente!","153630","0.98484","2.5723","-0.320584","-0.463629","0.698912","0.395487","-1.59871","-1.07664"
"Geddy Lee","153933","0.247411","0.469052","2.61019","3.53714","-1.13783","-0.534526","-0.454838","0.265504"
"Fozzy","156122","-2.29851","-1.46981","0.549311","-0.240985","1.92716","0.868724","-1.15533","0.234482"
"Eric Heatherly","156749","-1.18218","1.82924","-0.634268","0.0498925","1.3871","-0.117993","-0.833836","0.555483"
"Greg Phillinganes","157063","-1.51942","0.423294","-0.450145","-0.979114","-1.57344","-2.10172","-0.00786948","0.0334422"
"Gavin Friday","158765","0.576048","-1.26589","-1.34207","0.907236","-0.704839","-0.483728","0.941624","2.42474"
"Bebo Norman","159312","0.376743","-1.75299","-0.0793983","-0.300155","-0.280831","2.18089","-0.173097","0.384496"
"Franco","159406","-0.360902","0.97735","-1.65458","3.02532","-0.380164","0.398977","1.07422","-0.32381"
"Further Seems Forever","159410","-2.03231","-2.28175","2.21046","-1.08175","0.240038","-0.272817","-1.13385","-0.545761"
"Shadows Fall","159655","-2.92314","-1.87274","-0.99685","-0.23645","-1.95936","-1.20416","0.900219","-1.71476"
"Frank Foster","161637","-2.60563","0.705757","0.139653","-0.95238","-0.411447","-1.76808","-0.644344","-0.185394"
"Tamba Trio","161830","0.609525","2.35537","0.59348","1.92314","-0.393679","1.3373","-0.403476","0.461556"
"Feargal Sharkey","163256","-1.38921","0.591782","-0.14882","0.933135","-0.308486","0.982897","0.362877","1.26809"
"Exhorder","163386","-1.10808","-3.36812","-0.209467","-0.342971","-0.831902","-0.250832","0.2941","1.21643"
"Ben Lee","163570","-2.56183","1.57838","-1.29047","0.308697","-0.63454","0.606223","0.621308","1.26687"
"Manos Hadjidakis","163835","1.4663","0.15552","-0.556681","-0.320282","-0.506575","-1.06215","-0.611165","-2.67312"
"Electric Wizard","164175","1.31329","-4.74052","-2.10042","0.473365","0.145155","0.928308","0.91864","3.04587"
"Chapterhouse","165294","-0.392047","-2.7208","1.15595","-0.222283","1.17589","1.05672","-0.870703","0.656176"
"Franke & the Knockouts","165354","-2.07583","0.426321","-0.603582","-0.75657","-1.21324","-0.476438","0.29027","0.669957"
"Eddie & the Hot Rods","165736","-1.27558","-1.65805","0.319346","-1.51896","-0.577375","-0.905513","-0.548798","0.0443529"
"Charlie Barnet","166767","4.03852","-0.426882","1.62444","-0.140237","-0.340168","1.72777","-1.07045","-0.430475"
"ESG","167386","-1.18503","1.09167","-0.823874","-0.261057","-0.718063","-1.64025","-0.0844805","0.715766"
"Downset","168110","-1.84665","0.443677","0.155446","-0.334426","1.19673","0.451225","-1.18247","-0.0419801"
"Felix da Housecat","169239","-2.38752","0.221749","-0.773422","2.20218","-0.743704","0.159822","1.19515","-0.684014"
"Carnivore","169317","0.51201","-4.16806","-2.40157","1.11406","-0.560592","-0.57707","1.32904","0.3892"
"Frankie Paul","169526","-0.424152","0.912632","0.0844267","2.11141","1.43966","-0.440466","-0.466694","-1.27296"
"Luther Allison","169856","0.512817","-0.735586","-2.12733","0.897312","0.987073","-1.83187","-0.0728446","-1.03686"
"Eddie Henderson","169948","-0.109506","1.60227","-2.17513","1.7707","-0.66405","-0.25215","1.18801","-0.11592"
"Tygers of Pan Tang","170228","-2.31885","-0.802434","2.34158","-0.0758972","-1.4883","0.374895","-0.0792301","-0.0890725"
"Eddie Holland","170625","-0.254818","2.26545","1.30667","-0.192246","-0.391308","-0.975215","-0.702703","0.045519"
"Vic Dickenson","170688","2.18248","2.29873","0.44278","0.575879","-2.37982","-2.23192","0.568979","1.44091"
"Erskine Hawkins","170690","2.89433","1.83192","0.700241","-0.340045","-2.81333","-1.45388","0.137757","0.189784"
"Lydia Lunch","171150","-0.327294","-3.79908","-0.360107","-1.09229","-1.37849","-0.808417","0.300012","1.09967"
"Dodgy","172205","-2.46225","0.0261327","0.705032","0.04068","1.45745","-0.423857","-0.883949","0.552374"
"Joey Ramone","173487","-1.43403","-0.884513","-0.308275","-0.588758","0.520039","1.1415","-0.598101","0.418849"
"Rita Marley","173988","-0.443822","1.85519","-1.67079","0.471151","1.75338","0.519322","-0.750394","0.819941"
"Tuxedomoon","174132","2.59629","1.3873","-0.155775","-0.271524","1.02898","0.291572","-1.45088","-0.348972"
"Elmo & Patsy","175291","0.117001","2.45244","-0.524875","0.28896","0.235195","-0.437018","-0.483331","0.602056"
"Unearth","175379","-2.17322","-1.93497","0.63734","-1.85166","-1.53236","-0.587275","-0.334219","-0.387403"
"Ruth Cameron","176083","2.05629","-0.261277","-1.30032","0.56232","1.09064","0.00592433","-0.985488","-2.56121"
"Elisa","176256","-2.5366","-0.0381815","-0.111306","-1.31863","0.205797","-2.0225","-0.588139","0.359357"
"Fischerspooner","178051","-1.04412","-1.24194","-1.69839","-0.442714","-1.24353","-1.27309","0.559657","1.31105"
"Eloy","178143","1.64261","-4.56332","-1.76997","0.458969","2.70644","-0.447902","-0.234826","2.82733"
"Elizabeth Fraser","178166","5.08048","-2.98555","-1.40138","-0.53319","-0.255577","1.22225","-0.713016","0.373466"
"Jane Child","178345","-1.24537","1.55835","-1.34531","-0.363383","1.29607","-0.47677","-0.788376","0.572992"
"Egg Hunt","178371","-1.57157","-0.999078","0.849047","-1.75109","-1.99753","-0.574038","-0.229275","-0.345859"
"The Edge","178549","1.83154","-0.584787","-1.71443","0.186567","-1.34983","-0.723457","0.566733","1.61107"
"Ultra Vivid Scene","178621","-0.496352","-1.94656","-0.863106","-1.61828","-0.924598","-2.77557","-0.186226","0.797512"
"Jawbox","178906","-0.317862","-3.21191","0.884421","-0.201658","0.748917","0.255395","-0.60382","0.893877"
"Fred Eaglesmith","179105","2.03695","0.700781","-1.11268","0.205896","-0.000606107","1.1575","-0.594375","-0.0521109"
"Edie Brickell","179191","0.685938","0.529603","-0.991716","0.0105257","-2.38788","-0.807953","0.541611","-2.34009"
"David Johansen","181329","-1.47032","1.60432","-0.242349","-0.484323","0.744926","-1.79019","-0.725947","0.679836"
"The Fugitives","183715","-0.401629","2.58268","-0.0729132","-0.735597","-1.54858","-1.18016","-0.270503","-0.211863"
"U.K. Subs","184267","-2.0756","2.32803","-0.0916758","-1.02432","0.0730979","-1.12015","-0.682467","0.162627"
"Greater Vision","184451","-0.792143","1.86382","0.571024","0.266255","-0.365718","-0.243117","-0.176156","0.621733"
"Unsane","184471","-0.71875","-2.40317","-0.323232","-1.27669","-0.347914","-1.0596","-0.600052","0.356044"
"Flora Purim","184637","0.235657","0.524792","3.07131","2.24627","-0.771023","-0.266631","-0.0121071","-1.81201"
"Green Jelly","185543","-2.43141","-2.67467","2.49496","1.51938","-0.12164","0.145588","-0.137601","0.762416"
"Voivod","186096","0.256659","-2.79051","-0.275952","-1.00919","0.367474","-1.14562","-0.589923","0.815253"
"Deadsy","186440","-2.03822","0.287709","0.0280566","0.0155923","-0.57391","0.882731","0.0880872","0.786416"
"Dos","186481","-0.18079","0.266786","0.62056","0.92827","-0.639508","1.06729","-0.299761","0.185655"
"Mae","186545","-1.45667","-0.764878","-0.0920351","-0.330131","-0.115055","0.764017","-0.201854","0.490327"
"Funeral for a Friend","187422","-1.22422","-0.951874","0.095129","-0.779311","0.540233","0.962924","-0.664489","0.238235"
"Dori Caymmi","188843","3.4169","-0.17217","-0.423915","0.152752","-0.621846","0.317941","-0.637475","-2.82372"
"John Taylor","189831","4.76791","-2.23797","-1.98599","0.3641","0.60266","-0.092619","-0.321912","1.55782"
"John Tesh","190012","4.09956","-1.67791","-1.12503","-0.517637","-0.704657","1.70419","-0.502625","0.324723"
"Frederick Knight","190531","0.850002","3.02591","-1.04667","0.415007","-0.180977","0.39817","-0.165778","0.734698"
"Eric Tingstad","190550","4.00672","-1.07644","-1.44208","0.0648431","-0.967477","-0.182635","0.014872","1.12048"
"Madball","192338","-0.902872","-1.61123","1.21082","0.113891","-0.391093","1.4673","-0.22813","0.464686"
"Gregory Abbott","193025","-0.354799","1.81748","-1.7544","2.18632","-0.532282","0.919182","0.979864","-0.762401"
"The Maddox Brothers & Rose","193160","-1.16879","1.91463","1.19331","-0.984052","-0.348244","-1.88092","-0.720848","0.153609"
"Emperor","193342","0.126451","-4.83663","-0.329869","-0.792823","1.33848","-0.963609","-0.862371","1.13885"
"Warne Marsh","193802","4.16201","1.27457","-1.50412","1.31767","-0.751925","-1.58827","0.21107","-1.0888"
"Geggy Tah","194039","-1.07607","0.996919","-0.819074","-0.0172466","1.67432","-0.418556","-0.867069","0.688756"
"Dorothy Norwood","195368","-1.35191","-1.68511","4.23771","0.567175","0.0306611","-1.11878","-1.49214","-0.880455"
"The Flying Luttenbachers","196254","0.76009","-2.50882","0.687479","1.31927","0.790683","0.189939","-0.893251","-2.18587"
"Cassandra Wilson","197460","3.97445","-1.57239","-0.75115","0.0640981","-0.7356","2.08872","-0.388895","0.045273"
"Gene Loves Jezebel","197475","-0.887286","0.300497","-1.59167","1.0792","-1.2312","0.253642","1.03823","-0.930899"
"The Dream Syndicate","198302","-0.544884","-2.45545","1.64838","-0.0982271","-1.19226","-1.42702","0.247507","1.34425"
"Halifax","199089","-2.30795","-1.21003","0.118322","0.629418","0.494992","0.0866027","-0.174439","-1.68642"
"Johnny ""Hammond"" Smith","200322","0.255631","1.5932","-1.07427","0.142178","0.992943","-0.724643","-0.509824","1.07774"
"Erma Franklin","200448","-2.25543","-0.272686","-0.16827","-1.63325","-1.40184","-0.0146419","-0.327266","-0.554499"
"Lenny Welch","201022","3.71203","0.991357","-0.488507","0.309882","0.282846","3.45212","-0.675722","0.353763"
"Destruction","201593","-0.980101","-3.90958","-0.496696","-0.552957","-2.76895","-1.56489","0.957161","-1.58831"
"Vickie Winans","201667","-1.6401","-0.928251","1.84351","-0.153598","-2.39399","-2.2641","0.348722","0.315814"
"General Public","201958","-0.701696","0.740539","0.300009","0.24792","1.47566","-0.355516","-0.94163","0.727693"
"Charles & Eddie","202089","-1.04897","-0.064415","-1.38337","-0.146841","-2.70578","-1.71258","0.858905","-2.1625"
"Johnny Mandel","202554","1.70727","1.02664","-1.43255","0.870745","-1.55307","1.0787","0.448509","-2.05033"
"VerÃ³nica Castro","203670","-1.8695","0.527005","1.91027","-0.423877","-2.83253","-1.81951","-0.278703","-0.733394"
"Johnny Shines","204714","3.44396","0.621376","-1.42875","0.900158","0.222614","0.758897","-0.443617","-2.0125"
"Charles Earland","204850","-1.70255","0.437042","-0.25795","2.63076","-0.816766","-1.12895","1.57456","0.357112"
"Tullycraft","205520","0.25406","0.33416","0.095472","-1.07726","0.434242","-0.845255","-1.37057","-0.597881"
"DeVotchKa","207290","1.92498","-1.8411","-0.61528","2.27461","1.21409","0.807131","-0.0546968","-1.08531"
"Dub Pistols","207360","-2.11884","2.02264","-0.263481","0.581816","-0.839924","-0.60442","0.448502","1.24015"
"Charlie Feathers","207735","-1.37384","0.755905","0.257056","0.958976","-0.605899","1.69789","0.243274","0.849829"
"Jane Siberry","208303","2.39211","-0.826428","-0.84167","-0.236162","2.01507","1.45469","-1.37186","0.257149"
"Vetiver","208893","0.856963","0.349901","-0.641322","0.639308","-0.623665","-0.0633083","0.198716","1.17038"
"Lou Ann Barton","210142","0.109904","1.71944","-0.435645","-0.609648","0.572643","-0.903528","-0.877529","0.218012"
"Wesley Willis","210276","-1.14946","1.32069","-0.0918653","-1.42503","-0.671512","-1.40803","-0.80438","-0.658971"
"Los Tres","210430","-0.323025","-0.0608003","-0.703246","-0.193687","-0.408464","1.37699","-0.153778","0.275513"
"Jamie Cullum","211578","1.75103","0.639432","-1.05804","0.118816","0.736514","1.36325","-0.704279","0.367096"
"Joey McIntyre","213273","-1.01119","-0.325726","-0.424614","-0.989269","0.776917","0.261272","-0.965135","-0.196656"
"U.K.","214383","-0.709533","-0.228085","-0.463355","0.820855","-0.491695","-2.00108","0.329022","-1.32196"
"John Abercrombie","214546","3.33555","-2.4841","-2.02851","0.510421","-0.494576","-0.982637","0.656919","2.3117"
"Violeta Parra","215803","2.60012","0.00899407","-1.13403","0.832115","-0.00634998","0.331958","-0.578343","-2.56607"
"Life Without Buildings","217994","-0.793678","0.0278647","-0.250889","-0.343179","0.781507","-0.606162","-0.600301","0.736421"
"Horace Andy","218885","-0.389723","2.12492","-1.94564","2.7145","0.27649","1.47884","0.33911","-1.2053"
"I-Roy","219334","-0.81753","0.173717","-1.71087","2.3539","-0.384986","-1.39058","1.44097","0.379728"
"Vision of Disorder","219966","-1.29721","-2.17943","-0.854801","0.144842","0.136219","0.610721","-0.0224857","-1.68012"
"Vitalic","220024","-1.61117","-1.17196","-2.04937","0.735135","-1.1987","-1.06192","1.11856","-0.602335"
"Hortense Ellis","220967","-0.0303128","3.2241","0.326425","1.39635","1.41876","-0.269692","-0.817381","0.896357"
"John Handy","221660","-0.642785","-0.351803","-2.75197","1.82873","-0.342767","-3.07863","1.34835","0.646168"
"UNKLE","221803","-0.0449174","-2.67552","-1.4499","0.0640733","0.433765","1.80831","0.190313","1.38622"
"Dead Meadow","223523","0.776293","-3.03946","-1.39024","-0.175226","-1.08329","-0.419309","0.733743","1.83998"
"Jeff Golub","225178","-0.826961","0.126172","-0.819841","0.226063","0.0414869","-2.09486","-0.408267","-2.27212"
"Lizz Wright","225607","2.56773","0.305534","-0.650836","-0.273994","-0.139294","2.0189","-0.864743","-0.462668"
"John Entwistle","226331","0.327763","-2.79489","-0.479862","-1.09617","-1.6658","-1.13098","0.257199","0.995861"
"Vivian Green","226420","-1.44802","0.119621","-0.278092","1.50827","-0.0768258","0.124989","0.164774","-1.71397"
"John Gorka","227487","3.22886","0.199065","-1.12248","0.348398","0.523493","-0.500049","-1.02619","-2.8196"
"Jobriath","228889","-1.1098","-1.48836","1.22893","-1.90681","-1.66456","-2.50711","-0.432343","-0.315517"
"Howard Stern","230105","-1.59214","-2.22402","-0.163715","0.611839","0.369402","-2.03328","-0.180128","-1.48078"
"The Wannadies","231225","-0.187015","-1.19428","-0.108208","-2.15353","-0.0243135","0.310045","-1.32146","-1.14314"
"Debbie Harry","234844","0.435231","1.52339","-0.691052","-0.105471","1.25274","-0.981444","-0.719362","1.05728"
"Leif Garrett","235923","-0.998391","1.0974","-0.620354","1.54528","-1.58824","-0.343238","1.11829","-1.0393"
"Denis Leary","238245","-0.672509","-0.683331","1.62306","-0.0158904","-0.288421","-1.298","-1.25403","-0.764912"
"Delta 5","238297","-2.23742","2.00946","-0.19688","1.25055","-0.0585217","-0.00976985","-0.352652","0.314467"
"Johnny Kidd & the Pirates","239961","-1.28266","1.80548","0.0265978","0.100363","-0.919214","0.485489","0.0120634","0.290421"
"Johnny ""Big Moose"" Walker","240009","0.806723","-0.399174","0.832248","-1.31857","-1.49088","-1.2955","-0.662713","-0.720689"
"Dennis DeYoung","241635","-0.162726","-0.934234","0.167475","0.236213","1.38097","0.402338","-0.669644","0.837398"
"The Rockets","241724","-1.34481","0.807972","-0.63764","0.0661746","-0.390504","1.05579","0.031772","0.834267"
"Demon","242343","-2.4583","-0.942245","1.90932","1.40155","0.153143","-1.13468","-0.149183","-1.75514"
"Razorlight","242578","-1.2367","0.569043","-0.706047","0.921751","1.17477","-0.187393","-0.294125","-1.53434"
"Wayne Hancock","243418","1.02101","1.04069","-0.47442","-0.738431","-0.117895","0.0776216","-0.88264","-0.399053"
"Liquid","243933","-1.12973","-1.74052","-2.39996","0.80014","-0.879484","-1.31617","0.964181","-0.628728"
"Samiam","244073","-0.620851","-2.60623","1.35972","-0.430769","1.15234","-0.151828","-0.984972","0.423925"
"Dennis Coffey","244254","1.67597","-0.653351","-2.50015","2.40715","0.519602","-0.647983","0.968951","0.511673"
"Wendy & Lisa","244537","-1.1656","1.42846","-0.84717","-0.176291","-0.25543","-0.947569","0.15709","1.30036"
"Rodney Dangerfield","245292","2.04185","-5.15377","4.60856","11.3364","3.77878","-0.611026","0.330131","5.31526"
"Liquid Tension Experiment","245513","-1.53618","-3.24379","0.138969","0.384189","-0.384154","-1.91184","0.627808","2.19886"
"Les Nubians","246127","-0.456906","2.0346","-0.458923","1.34653","1.02954","0.522734","-0.212684","1.32301"
"Lenny White","246487","-1.3229","2.52357","-0.241409","0.0347315","0.500005","-1.31266","-0.494433","0.73816"
"Derrick Morgan","246768","-0.743495","2.93832","0.207246","0.578733","0.775249","-1.57909","-1.12452","0.0502346"
"Sammi Smith","246947","1.24684","0.935498","-1.05838","-0.206497","0.117441","2.65648","-0.635957","-0.0799235"
"Roberto Torres","247004","-0.00458796","0.883912","-1.81337","3.70343","0.453826","0.359738","0.746095","-0.157733"
"Lisa Lisa","247824","-1.23411","0.41958","-1.74069","1.16755","0.819369","0.0517706","0.258055","1.78624"
"Love Battery","247963","-1.5179","1.08829","-0.782794","-0.269395","1.05832","-0.429729","-0.54786","0.90829"
"Lisandro Meza","248885","-0.653495","1.3955","-1.82806","1.54174","0.550935","0.158861","0.110253","-1.23253"
"White Town","250798","-1.03373","0.514215","-3.09034","1.63027","0.757498","-1.19461","0.569633","-0.319885"
"Pedro the Lion","251033","1.14849","0.695275","-0.796199","-0.0335139","1.07562","0.318344","-0.999672","0.257534"
"Pee Wee Crayton","251210","-1.57885","0.93319","2.22468","1.67724","-1.78619","-1.00595","-0.358196","-0.154237"
"Junior Byles","251474","-1.44866","2.75738","-0.252444","-0.222698","0.542639","-1.31079","-0.913205","-0.038139"
"Joi","251851","-0.193923","-0.742312","0.56749","1.79014","0.416381","3.29385","-0.366289","0.487072"
"Wayne Smith","251925","-0.899581","2.54329","-1.10259","0.940932","1.7652","0.349943","-0.668623","1.0226"
"Diana King","252315","-2.44807","0.763337","-2.52809","1.72304","-0.20686","0.98706","1.06986","-0.549098"
"Junior Senior","253137","-3.31126","1.19588","-0.300894","0.466345","-0.319021","0.549369","0.150847","0.75922"
"Jon Lucien","254535","0.63086","2.42855","-0.642747","0.914991","0.453606","-0.804433","-0.552971","-1.98079"
"RÃ³isÃ­n Murphy","255051","-1.16347","1.31789","-1.34484","0.193583","-0.0732997","1.28414","0.0260049","0.700382"
"Pegboy","255704","-1.2368","-0.807504","-0.674211","0.807213","-0.151548","0.0428194","0.373998","-1.08937"
"Department S","256557","-1.28292","-0.148689","0.0843641","0.63516","-1.86898","-1.06629","0.76212","-1.61813"
"Van der Graaf Generator","257544","1.44331","-2.12334","-0.855873","-0.931813","1.7859","0.987853","-1.13257","0.603938"
"Dillinger Four","258567","-2.22592","-2.42681","2.48764","-1.21057","-0.828705","-0.920607","-1.53043","-1.58201"
"Arrow","259270","-1.0217","1.58704","-1.36732","1.52361","0.0417692","-1.05975","0.342724","-1.11699"
"Let's Active","259561","-1.27411","0.771225","0.265101","-1.23145","-0.747697","-1.23926","-0.461174","0.113696"
"Life of Agony","261087","-2.28784","-2.16409","2.5105","-1.57268","-0.578248","-0.438128","-1.27264","-1.26481"
"Pete Droge","261623","-1.37994","-0.110761","0.552295","-0.81808","-0.970868","-0.232083","-0.0753772","0.381736"
"Jeffrey Lewis","263995","2.80933","-2.57989","-1.44396","-0.0533205","-0.922798","-1.92718","-0.252291","-2.16522"
"Josef K","266534","-0.364384","-1.15285","-1.06362","0.22917","-0.00836703","-0.579447","0.118414","-1.28763"
"Livingston Taylor","266952","1.83294","2.19514","-0.450534","-0.124197","-0.0959996","0.489257","-0.65812","0.201206"
"Luna","268990","0.854747","-0.802006","-2.12457","0.554608","0.37597","-0.660737","0.43959","2.31732"
"Maria Rita","270243","-1.95554","0.788743","-1.47121","1.15299","0.773736","-1.33037","-0.192837","-1.63414"
"Peter Knight","272713","0.973865","-3.12901","0.665058","-0.346168","-1.01747","-0.862599","-0.179732","-2.38775"
"Robby Krieger","275991","-2.92877","-2.49874","0.515639","1.91063","-0.844979","0.674251","1.03585","-1.05866"
"Josh Kelley","277059","-1.95869","0.832536","-0.61313","-0.152054","-0.46389","0.703407","0.27819","1.11018"
"Roachford","277496","-1.66239","0.410658","-0.811968","1.44774","-1.09909","-0.212635","0.976237","-1.00556"
"Josh Rouse","279315","0.755133","-0.332532","-0.673173","0.426799","-0.316441","2.60959","0.0659351","0.745192"
"Howard Tate","280445","-0.691125","0.132497","0.00789559","-1.0482","-1.91975","-0.139241","0.0573011","-0.17179"
"Jill Sobule","280692","-1.47202","-0.10818","0.292777","-0.46527","-0.428397","0.602922","-0.201478","0.378363"
"Lone Justice","280960","-1.2665","0.480613","4.10341","1.47469","0.131845","-1.25235","-0.361085","0.818476"
"Mark Harris","281564","-1.03584","-1.03996","-0.355933","-1.22684","-1.30135","1.05819","-0.017066","-0.0207817"
"Marion Meadows","281953","-0.745941","0.90841","-2.11317","1.48411","-0.140706","0.76667","0.694968","-0.977263"
"Platinum Blonde","286518","-3.17031","-0.630351","2.03822","1.8468","0.502886","-1.77082","-0.0159722","-1.45367"
"Jessica Andrews","286530","-0.968064","-1.15201","-1.09971","-0.399052","0.736617","2.33605","-0.381606","0.559184"
"Play","286639","-2.308","1.12665","1.44854","0.796765","0.447026","-0.375037","-0.199197","0.944825"
"Robert Randolph & the Family Band","286660","-2.06406","1.19524","0.710177","1.20694","1.78701","0.408667","-0.970592","0.70761"
"Sam Kinison","287092","-0.410266","-0.623682","2.36969","1.30876","-0.780156","0.453835","0.430987","1.46128"
"Saint Vitus","287259","2.9048","-2.11828","-0.945157","0.012265","0.327069","2.32443","-0.220536","1.05291"
"Louis Jordan","287604","0.888862","1.38696","-1.29179","1.57276","-1.17036","0.382527","0.596549","-1.54601"
"Saigon Kick","289058","-0.285848","-1.55373","-1.68573","0.0683042","1.19005","0.318962","-0.662283","-2.32758"
"Sam the Sham & the Pharaohs","289177","-0.0921202","0.837646","-0.0213746","-0.771363","-0.864009","0.67363","-0.722844","-0.742426"
"Richard Ashcroft","290853","-0.0374341","-2.87953","-2.84801","1.81361","0.859768","1.29793","1.03406","0.175199"
"Rossington Collins Band","293448","-0.612029","1.05371","-0.321765","-0.68956","0.938599","-0.822004","-1.03333","0.0927513"
"Linda Eder","295976","1.46976","-0.366381","-0.583101","0.999042","0.865967","-0.231308","-0.590715","-1.90006"
"Lionel Cartwright","296601","0.750821","1.38968","-0.452803","-0.0991371","-0.848979","0.379118","-0.207079","0.277158"
"Poison the Well","298225","-1.51852","-1.57025","1.33664","-0.0129056","-0.80451","1.5283","-0.29365","-0.0123696"
"Plastic Bertrand","298766","-3.3123","-0.192817","0.110541","-1.16042","-1.83087","-0.30405","0.0799044","-0.160262"
"Poi Dog Pondering","299567","-2.08898","1.15024","-0.54828","-0.628375","1.0325","-1.34103","-0.796424","0.542742"
"Rick Wakeman","300245","2.61204","-2.6302","0.108116","-0.44636","0.295463","-0.0345936","-0.909243","0.305552"
"Little Peggy March","300801","-0.128031","1.72544","1.78139","0.236548","0.713521","-0.42287","-1.31023","-0.484412"
"Prince Far I","302765","-1.65468","0.980995","-0.29731","2.83919","-1.19267","-0.983719","0.839947","-1.10156"
"Roger Sanchez","302774","-0.932984","-1.23322","-1.16114","0.0349617","1.07195","-0.940094","-0.113146","1.59845"
"Utah Saints","304102","-0.733685","-2.04916","-1.5453","-0.181236","-0.0108457","-1.58159","0.261493","1.82836"
"Junkyard","307083","-0.133253","-0.0763792","0.300008","0.0510846","-0.374793","0.350563","-0.0523483","0.737944"
"Scratch Acid","307332","0.244552","-1.51313","-0.539216","-1.39431","-2.04487","-1.38665","0.155647","0.551265"
"Jump, Little Children","308013","2.03518","-0.866926","-0.0916414","-0.376186","-0.415577","2.68881","-0.500042","-0.0513347"
"Pentagram","308932","-1.57016","-0.468294","0.773201","-0.80252","-2.20197","-0.279691","0.375305","0.297347"
"Justin Tubb","309839","1.01061","3.11891","0.481312","0.0660173","0.820396","-0.282423","-1.38711","-0.353898"
"Pestilence","310455","-1.22605","-2.66435","1.09767","-0.326733","1.06927","0.865632","-0.966682","0.281678"
"Penetration","310724","-0.729288","-1.33715","1.10124","-0.997202","-0.334873","-0.732594","-1.30508","-1.03742"
"SeÃ¡n Ã�?Riada","310789","0.0695867","-3.17678","3.0435","3.65618","-1.19817","0.247491","0.620323","-0.932874"
"Pierre Bachelet","312464","0.902943","-0.592822","-0.858649","-0.88701","1.76373","2.12115","-1.49915","-0.276811"
"Mary Black","313128","2.21609","0.521649","-0.478938","-0.801551","0.937994","0.250674","-1.57401","-0.744266"
"Mary Gauthier","314576","1.87122","0.158911","-1.70997","0.664796","0.616436","2.69204","-0.205937","0.890636"
"Scandal","315142","-3.53408","-1.61425","2.6383","0.139529","-1.49453","-0.297102","0.090531","0.096949"
"Jennifer Holliday","316269","-0.256755","-2.49264","3.27449","0.892249","-1.11527","1.48507","0.130638","0.464309"
"Marvelous 3","316611","-2.55295","-0.930663","0.815601","1.78483","-1.29767","0.404964","1.00414","-1.24785"
"Martin Gore","318966","-0.393247","1.65267","-1.87135","1.20347","0.80788","-2.23045","0.215442","-0.630757"
"Digitalism","319425","-1.97762","-1.91884","1.89565","-0.533646","1.01333","0.0190951","-1.18925","-0.329963"
"Tsunami Bomb","320426","-1.65301","-1.74006","-0.676162","0.378766","-1.65286","-0.553085","0.827422","-1.43134"
"Pete Steele","322279","2.05515","1.07087","3.28156","0.0417823","-2.14819","-1.46808","-0.478727","-0.413842"
"Peter Rowan","322339","1.2799","0.54731","-1.2197","-0.128741","-0.0651357","0.547527","-0.101989","1.0466"
"Jem","322365","-2.38191","1.20428","-0.608696","-0.546339","0.0494726","-0.266806","-0.337594","0.361907"
"Rafael Cortijo","326540","-0.316641","1.99891","-1.71822","1.20532","0.228027","-0.237677","0.255922","-1.12538"
"Matt Bianco","328956","-1.20872","0.971074","-0.472744","0.381834","0.583913","0.219289","-0.298587","0.842403"
"RX Bandits","329883","-1.83377","0.41939","-1.02713","0.0155907","0.594409","-1.6196","-0.430206","-1.99144"
"Eluveitie","329978","-2.44686","-2.44923","0.441018","1.23556","1.25177","0.524903","-0.338838","-1.66146"
"Nic Jones","332641","2.63981","1.19532","-0.898712","0.645866","-0.892311","0.522151","0.269559","1.11849"
"Jesse Belvin","333175","4.03995","0.243267","-0.981176","0.724425","0.0349646","-0.935462","-0.400087","-1.42473"
"New Model Army","333766","-0.531137","0.242642","-0.611097","-0.358033","-2.43739","-1.16752","0.312772","-2.74442"
"Phil Ramone","334243","0.884456","-3.17263","2.27799","1.58344","-0.516299","1.23904","0.387823","1.40922"
